	PREDATOR	PREY
1536	SPRATTUS_SPRATTUS	EUBOSMINA_MARITIMA
1537	SPRATTUS_SPRATTUS	CYCLOPS_SP
1538	SPRATTUS_SPRATTUS	ACARTIA_SPP
1539	SPRATTUS_SPRATTUS	EURYTEMORA_AFFINIS
1540	SPRATTUS_SPRATTUS	DIPTERA
1541	SPRATTUS_SPRATTUS	BOSMINA_SPP
1542	SPRATTUS_SPRATTUS	CALANOIDA
1543	SPRATTUS_SPRATTUS	CERCOPAGIS_PENGOI
1544	SPRATTUS_SPRATTUS	CHIRONOMIDAE
1545	SPRATTUS_SPRATTUS	CYCLOPOIDA
1546	SPRATTUS_SPRATTUS	HARPACTICOIDA
1547	SPRATTUS_SPRATTUS	NEOMYSIS_INTEGER
1548	SPRATTUS_SPRATTUS	HYDROBIA_SPP
1549	SPRATTUS_SPRATTUS	LIMECOLA_BALTHICA
1550	SPRATTUS_SPRATTUS	SPRATTUS_SPRATTUS
1551	SPRATTUS_SPRATTUS	COROPHIUM_VOLUTATOR
1552	SPRATTUS_SPRATTUS	CRANGON_CRANGON
1553	SPRATTUS_SPRATTUS	EVADNE_SP
1554	SPRATTUS_SPRATTUS	GAMMARUS_SPP
1555	SPRATTUS_SPRATTUS	OSTRACODA
1556	SPRATTUS_SPRATTUS	PHYTOPLANKTON
1557	SPRATTUS_SPRATTUS	CLADOCERA
1558	SPRATTUS_SPRATTUS	COPEPODA
1559	SPRATTUS_SPRATTUS	GASTROPODA
1560	SPRATTUS_SPRATTUS	MYSIDAE
1561	SPRATTUS_SPRATTUS	CENTROPAGES_HAMATUS
1562	SPRATTUS_SPRATTUS	LIMECOLA_BALTHICA
1563	SPRATTUS_SPRATTUS	MYSIS_SPP
1564	SPRATTUS_SPRATTUS	PLEOPLSIS_POLYPHEIMOIDES
1565	SPRATTUS_SPRATTUS	PODON_SP
1566	SPRATTUS_SPRATTUS	PSEUDOCALANUS_SPP
1567	SPRATTUS_SPRATTUS	SYNCHAETA_SPP
1568	SPRATTUS_SPRATTUS	TEMORA_LONGICORNIS
1569	SPRATTUS_SPRATTUS	EVADNE_NORDMANNI
1570	SPRATTUS_SPRATTUS	GADUS_MORHUA_LARVAE
1571	SPRATTUS_SPRATTUS	LIMNOCALANUS_MACRURUS
1572	SPRATTUS_SPRATTUS	MONOPOREIA_AFFINIS
1573	SPRATTUS_SPRATTUS	OITHONA_SIMILIS
1574	SPRATTUS_SPRATTUS	PONTOPOREIA_FEMORATA
1575	STREBLOSPIO_SHRUBSOLII	DETRITUS
1576	SYNCHAETA_SP	BACTERIA
1577	SYNCHAETA_SP	DIATOM
1578	SYNCHAETA_SP	MIXOTROPH_FLAGELLATE
1579	SYNCHAETA_SP	HETEROTROPH_FLAGELLATE
1580	SYNCHAETA_SP	BACTERIA
1581	SYNCHAETA_SP	PHYTOPLANKTON
1582	SYNCHAETA_SP	DETRITUS
1583	TAURULUS_BUBALIS	DIPTERA
1584	TAURULUS_BUBALIS	CHIRONOMIDAE
1585	TAURULUS_BUBALIS	GAMMARUS_SPP
1586	TAURULUS_BUBALIS	COROPHIUM_VOLUTATOR
1587	TAURULUS_BUBALIS	IDOTEA_SPP
1588	TAURULUS_BUBALIS	MYSIS_MIXTA
1589	TAURULUS_BUBALIS	ZOARCES_VIVIPARUS
1590	TAURULUS_BUBALIS	PHYTOPLANKTON
1591	TAURULUS_BUBALIS	PRAUNUS_INERMIS
1592	TEMORA_LONGICORNIS	AUTOTHROPH_FLAGELLATE
1593	TEMORA_LONGICORNIS	PHYTOPLANKTON
1594	THEODOXUS_FLUVIATILIS	DETRITUS
1595	THEODOXUS_FLUVIATILIS	MICROALGAE
1596	TIPULIDAE	VASCULAR_PLANTS
1597	TIPULIDAE	MACROALGAE
1598	TIPULIDAE	DETRITUS
1599	TIPULIDAE	MICROALGAE
1600	TRICHOPTERA	DETRITUS
1601	TRICHOPTERA	MICROALGAE
1602	TRIGLOPSIS_QUADRICORNIS	DIPTERA
1603	TRIGLOPSIS_QUADRICORNIS	CRANGON_CRANGON
1604	TRIGLOPSIS_QUADRICORNIS	GAMMARUS_SPP
1605	TRIGLOPSIS_QUADRICORNIS	MYA_ARENARIA
1606	TRIGLOPSIS_QUADRICORNIS	MYTILUS_EDULIS
1607	TRIGLOPSIS_QUADRICORNIS	CHIRONOMIDAE
1608	TRIGLOPSIS_QUADRICORNIS	COROPHIUM_VOLUTATOR
1609	TRIGLOPSIS_QUADRICORNIS	HYDROBIA_SPP
1610	TRIGLOPSIS_QUADRICORNIS	MYSIS_SPP
1611	TRIGLOPSIS_QUADRICORNIS	SADURIA_ENTOMON
1612	TRIGLOPSIS_QUADRICORNIS	AMMODYTES_TOBIANUS
1613	TRIGLOPSIS_QUADRICORNIS	CLUPEA_HARENGUS
1614	TRIGLOPSIS_QUADRICORNIS	COREGONUS_SPP
1615	TRIGLOPSIS_QUADRICORNIS	GYMNOCEPHALUS_CERNUA
1616	TRIGLOPSIS_QUADRICORNIS	OSMERUS_EPERLANUS
1617	TRIGLOPSIS_QUADRICORNIS	OSTRACODA
1618	TRIGLOPSIS_QUADRICORNIS	ZOARCES_VIVIPARUS
1619	TRIGLOPSIS_QUADRICORNIS	MYOXOCEPHALUS_SCORPIUS
1620	TRIGLOPSIS_QUADRICORNIS	GASTEROSTEUS_ACULEATUS
1621	TRIGLOPSIS_QUADRICORNIS	MONOPOREIA_AFFINIS
1622	TRIGLOPSIS_QUADRICORNIS	POMATOSCHISTUS_SPP
1623	TRIGLOPSIS_QUADRICORNIS	DIPTERA
1624	TRIGLOPSIS_QUADRICORNIS	AMMODYTES_TOBIANUS
1625	TRIGLOPSIS_QUADRICORNIS	AMPHIPODA
1626	TRIGLOPSIS_QUADRICORNIS	CHIRONOMIDAE
1627	TRIGLOPSIS_QUADRICORNIS	CLUPEA_HARENGUS
1628	TRIGLOPSIS_QUADRICORNIS	COREGONUS_ALBULA
1629	TRIGLOPSIS_QUADRICORNIS	COREGONUS_LAVARETUS_WIDEGRENI
1630	TRIGLOPSIS_QUADRICORNIS	CRUSTACEA
1631	TRIGLOPSIS_QUADRICORNIS	GASTEROSTEUS_ACULEATUS
1632	TRIGLOPSIS_QUADRICORNIS	GOBIIDAE
1633	TRIGLOPSIS_QUADRICORNIS	GYMNOCEPHALUS_CERNUA
1634	TRIGLOPSIS_QUADRICORNIS	HALICRYPTUS_SPINULOSUS
1635	TRIGLOPSIS_QUADRICORNIS	BYLGIDES_SARSI
1636	TRIGLOPSIS_QUADRICORNIS	ISOPODA
1637	TRIGLOPSIS_QUADRICORNIS	MOLLUSCA
1638	TRIGLOPSIS_QUADRICORNIS	MONOPOREIA_AFFINIS
1639	TRIGLOPSIS_QUADRICORNIS	MYSIDAE
1640	TRIGLOPSIS_QUADRICORNIS	OSMERUS_EPERLANUS
1641	TRIGLOPSIS_QUADRICORNIS	OSTRACODA
1642	TRIGLOPSIS_QUADRICORNIS	POLYCHAETA
1643	TRIGLOPSIS_QUADRICORNIS	POMATOSCHISTUS_MINUTUS
1644	TRIGLOPSIS_QUADRICORNIS	PONTOPOREIA_FEMORATA
1645	TRIGLOPSIS_QUADRICORNIS	PUNGITIUS_PUNGITIUS
1646	TRIGLOPSIS_QUADRICORNIS	SADURIA_ENTOMON
1647	TRIGLOPSIS_QUADRICORNIS	TRIGLOPSIS_QUADRICORNIS_LARVAE_AND_EGGS
1648	TRIGLOPSIS_QUADRICORNIS	ZOARCES_VIVIPARUS
1649	TURBELLARIA	AMPHIPODA
1650	TURBELLARIA	NEMATODA
1651	TURBELLARIA	DETRITUS
1652	TURBELLARIA	POLYCHAETA
1653	TURBELLARIA	HYDROIDA
1654	TURBELLARIA	TURBELLARIA
1655	TURBELLARIA	DIATOM
1656	URIA_AALGE	CLUPEA_HARENGUS
1657	URIA_AALGE	SPRATTUS_SPRATTUS
1658	ZOARCES_VIVIPARUS	CYCLOPS_SP
1659	ZOARCES_VIVIPARUS	STREBLOSPIO_SHRUBSOLII
1660	ZOARCES_VIVIPARUS	CERASTODERMA_EDULE
1661	ZOARCES_VIVIPARUS	PONTOPOREIA_FEMORATA
1662	ZOARCES_VIVIPARUS	DIPTERA
1663	ZOARCES_VIVIPARUS	CHIRONOMIDAE
1664	ZOARCES_VIVIPARUS	CALANOIDA
1665	ZOARCES_VIVIPARUS	CYCLOPOIDA
1666	ZOARCES_VIVIPARUS	GAMMARUS_SPP
1667	ZOARCES_VIVIPARUS	HYDRACHNIDAE
1668	ZOARCES_VIVIPARUS	JAERA_ALBIFRONS
1669	ZOARCES_VIVIPARUS	MYTILUS_EDULIS
1670	ZOARCES_VIVIPARUS	OSTRACODA
1671	ZOARCES_VIVIPARUS	POTAMOPYRGUS_ANTIPODARUM
1672	ZOARCES_VIVIPARUS	COROPHIUM_VOLUTATOR
1673	ZOARCES_VIVIPARUS	LIMECOLA_BALTHICA
1674	ZOARCES_VIVIPARUS	CLUPEA_HARENGUS
1675	ZOARCES_VIVIPARUS	CRANGON_CRANGON
1676	ZOARCES_VIVIPARUS	HYDROBIA_SPP
1677	ZOARCES_VIVIPARUS	IDOTEA_BALTHICA
1678	ZOARCES_VIVIPARUS	OSMERUS_EPERLANUS
1679	ZOARCES_VIVIPARUS	HEDISTE_DIVERSICOLOR
1680	ZOARCES_VIVIPARUS	AMPHIBALANUS_IMPROVISUS
1681	ZOARCES_VIVIPARUS	MONOPOREIA_AFFINIS
1682	ZOARCES_VIVIPARUS	SADURIA_ENTOMON
1683	ZOARCES_VIVIPARUS	PYGOSPIO_ELEGANS
1684	ZOARCES_VIVIPARUS	POMATOSCHISTUS_SPP
1685	ZOARCES_VIVIPARUS	GASTEROSTEUS_ACULEATUS
1686	ZOARCES_VIVIPARUS	LIMECOLA_BALTHICA
1687	ZOARCES_VIVIPARUS	MYSIS_SPP
1688	ZOARCES_VIVIPARUS	GOBIUS_NIGER
